Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
3,0.4126586868579767,0.41150679358114034,0.8810865795090715,0.8851161858974359,8.497877597808838
4,0.3675679044446161,0.37656052408214563,0.894560432230523,0.8958333333333334,8.432246446609497
5,0.340169658313884,0.3535973099896159,0.9028315101387406,0.9011418269230769,8.38178539276123
6,0.321691036160753,0.33161887949189317,0.9067169156883671,0.9083533653846154,8.55199146270752
7,0.3082789079690692,0.34013651459453964,0.9113360458911419,0.9037459935897436,8.48793625831604
8,0.298771299056017,0.34384132439318377,0.9127534685165422,0.9010416666666666,8.432592868804932
9,0.2885863213156814,0.3295583622530103,0.9165888473852721,0.9090544871794872,8.385404109954834
Mean,,,,,8.46271755695343
Params: 19975,,,,,
---,---,---,---,---,---
